제어번호,제목,저자,발행처,발행년도,ISBN번호,분류기호,대출횟수
1359716,(추리 천재) 엉덩이 탐정 .9 세 마리 행운 고양이 사건,트롤 글?그림,미래엔(MiraeN): 아이세움,2020,9.79116E+12,8,4
873992,(치과의사 피트씨의) 똑똑한 배당주 투자,피트 황 지음,스마트북스,2016,9.79119E+12,3,4
1295608,(카카오톡 라인 아이 메시지& 페이스북 메신저와 함께하는) 이모티콘으로 돈벌기,김영삼 지음,한빛미디어,2019,9.79116E+12,3,4
1460193,(한 번 배워서 평생 써먹는) 박곰희 투자법,박곰희 지음,인플루엔셜,2020,9.79119E+12,3,4
7813,7년의 밤 :정유정 장편소설,정유정 지음,은행나무,2011,9.78896E+12,8,4
1185874,Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화 .1 프랑스(France),김미영 글,북이십일 아울북: 아울북 x Kakao friends,2018,9.78895E+12,9,4
1185875,Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화 .2 영국(United Kingdom),김미영 글,북이십일 아울북: 아울북 x Kakao friends,2018,9.78895E+12,9,4
1171900,Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화 .3 일본(Japan),김미영 글,북이십일 아울북: 아울북 x Kakao friends,2018,9.78895E+12,9,4
1334591,Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화 .9 스페인(Spain),김미영 글,아울북xKakao Friends : 북이십일,2019,9.78895E+12,9,4
1475578,IQ :탐정 아이제아 퀸타베의 사건노트,조 이데 지음,황금가지,2021,9.79116E+12,8,4
1476074,가상화폐 차트도 모르고 할 뻔했다 :차트를 보면 가상화폐 실전매매가 보인다,박대호 지음,북오션,2021,9.78897E+12,3,4
1393809,가족이 되기까지 [비디오녹화자료],잔 에리 [감독],아이브엔터테인먼트 [제작],2020,,6,4
1481834,감정이 상처가 되기 전에 :타인의 말 행동 기분으로부터 내 마음을 지키는 법,충페이충 지음,유노북스,2021,9.79119E+12,1,4
917843,개소리에 대하여,해리 G. 프랭크퍼트 [지음],필로소픽,2016,9.79116E+12,1,4
947407,거리 두기 :세상의 모든 관계에서 나를 지키는 힘,임춘성 지음,쌤앤파커스,2017,9.78897E+12,1,4
1271623,거인의 탄생 :이원호의 성장 개척 기업소설 .1 대보스,이원호 [지음],한결미디어,2018,9.79116E+12,8,4
1271624,거인의 탄생 :이원호의 성장 개척 기업소설 .2 대한국인1,이원호 [지음],한결미디어,2018,9.79116E+12,8,4
1280332,거인의 탄생 :이원호의 성장 개척 기업소설 .4 거인의 탄생,이원호 [지음],한결미디어,2018,9.79116E+12,8,4
1478855,거짓의 봄 :후루타 덴 단편소설,후루타 덴 지음,블루홀6(블루홀식스),2021,9.79119E+12,8,4
1349083,걱정 마 잘될 거야,마스다 미리 만화,이봄,2019,9.79119E+12,8,4
1478811,겁내지 않고 그림 그리는 법,이연 지음,미술문화,2021,9.79119E+12,6,4
1406425,결국 ETF가 답이다 :저성장?저금리 시대에 필요한 최고의 투자법,김이슬 지음,미다스북스,2020,9.78897E+12,3,4
1212635,경제 읽어주는 남자 :어려운 경제 알기 쉽게 설명한다,김광석 지음,길벗: 더퀘스트,2018,9.79116E+12,3,4
1228220,골든 아워 :생과 사의 경계 중증외상센터의 기록 2002~2013 .1,이국종 [지음],흐름출판,2018,9.78897E+12,5,4
1082074,곰탕 :김영탁 장편소설 .1 미래에서 온 살인자,김영탁 지음,Arte(아르테),2018,9.78895E+12,8,4
1481860,공간의 미래 :코로나가 가속화시킨 공간 변화,유현준 지음,을유문화사,2021,9.78893E+12,5,4
1375706,공간이 만든 공간 :새로운 생각은 어떻게 만들어지는가,유현준 지음,을유문화사,2020,9.78893E+12,5,4
1405842,공정하다는 착각 :능력주의는 모두에게 같은 기회를 제공하는가,마이클 샌델 지음,와이즈베리: 미래엔,2020,9.79116E+12,3,4
618034,공허한 십자가,히가시노 게이고 [지음],자음과모음,2014,9.78896E+12,8,4
1400010,광기와 성 :사이코패스의 심리와 고백,리하르트 폰크라프트에빙 지음,파람북,2020,9.79119E+12,1,4
534738,그 무렵 누군가,히가시노 게이고 지음,재인,2014,9.78899E+12,8,4
1397065,그 환자,재스퍼 드윗 지음,시월이일 : 해와달,2020,9.7912E+12,8,4
1408112,그녀들의 범죄,요코제키 다이 지음,샘터사,2020,9.78895E+12,8,4
1402336,그럼에도 불구하고 :공지영의 섬진 산책,공지영 지음,위즈덤하우스,2020,9.79119E+12,8,4
1329641,기도의 막이 내릴 때,히가시노 게이고 [지음],재인,2019,9.78899E+12,8,4
1337976,기묘한 러브레터 :야도노 카호루 소설,야도노 카호루 [지음],다산책방 : 다산북스,2019,9.79113E+12,8,4
995350,기사단장 죽이기 :무라카미 하루키 장편소설 .2 전이하는 메타포,무라카미 하루키 [지음],문학동네,2017,9.78895E+12,8,4
1373527,기생충 세계에서 살아남기 .1 =Survival in parasite,곰돌이 co. 글,Mirae N 아이세움 : 미래엔,2017,9.79116E+12,4,4
1373552,기생충 세계에서 살아남기 .2 =Survival in parasite,곰돌이 co. 글,Mirae N 아이세움 : 미래엔,2018,9.79116E+12,4,4
1330498,기억 전달자,로이스 로리 글,비룡소,2007,9.78895E+12,8,4
645007,기획은 2형식이다 :심플하고 명쾌한 창조기획개론 =Planning is 2 codes,남충식 지음,휴먼큐브,2014,9.78895E+12,3,4
681641,김이나의 작사법 :우리의 감정을 사로잡는 일상의 언어들,김이나 [지음],문학동네,2015,9.78895E+12,6,4
1372779,깃&깃허브 입문 :지옥에서 온 문서 관리자,이고잉,이지스퍼블리싱,2019,9.79116E+12,0,4
1476072,깊은 밤 필통 안에서,길상효 글,비룡소,2021,9.78895E+12,8,4
1297072,나는 개다,백희나 글?그림,책읽는곰,2019,9.79116E+12,8,4
1460776,나는 괜찮은 사람입니다 :내려놓고 인정하고 나를 사랑하는 법,법륜 지음,정토출판,2020,9.79119E+12,1,4
1374180,나는 인생에서 중요한 것만 남기기로 했다 :단순한 삶이 불러온 극적인 변화,에리카 라인 지음,갤리온 : 웅진씽크빅,2020,9.7889E+12,5,4
1335184,나는 증인이 아닙니다,박현숙 글,아이앤북,2019,9.79116E+12,8,4
1383674,나답게 살고 있습니다 :수짱의 인생,마스다 미리 만화,이봄,2020,9.79119E+12,8,4
1460578,나를 나답게 만드는 것들 :유전자 세균 그리고 나를 나답게 만드는 특이한 힘들에 관하여,빌 설리번 지음,브론스테인,2020,9.79114E+12,5,4
1369866,나의 문구 여행기 :좋아하는 것을 좋아하는 용기에 대하여,문경연 지음,뜨인돌: 뜨인돌출판,2020,9.78896E+12,6,4
1473013,나의 이브 생 로랑에게,피에르 베르제 지음,Franz(프란츠),2021,9.7912E+12,8,4
1408174,나의 첫 차박캠핑 이야기 :호텔비가 배 속으로 들어오면 더 즐겁다,오영교 지음,파르페북스,2020,9.7912E+12,6,4
1360183,나이듦에 관하여,루이즈 애런슨 지음,Being : 로크미디어,2020,9.79114E+12,3,4
850012,너무 시끄러운 고독 :보후밀 흐라발 장편소설,보후밀 흐라발 [지음],문학동네,2016,9.78895E+12,8,4
1240817,다산의 마지막 공부 :마음을 지켜낸다는 것,조윤제 지음,청림출판,2018,9.78894E+12,1,4
1383775,당근 유치원 :안녕달 그림책,안녕달 지음,창비,2020,9.78894E+12,8,4
1394368,당신의 삶에 명상이 필요할 때 :오직 '나'다운 답들이 쌓여 있는 곳 그 유일한 공간을 찾아서,앤디 퍼디컴 지음,Snowfox(스노우폭스북스),2020,9.79119E+12,1,4
1403402,당신의 집은 어디에 있는가,제이원 지음,좋은연필,2020,9.7912E+12,3,4
1475641,대전환의 시대 :코로나 버블 속에서 부를 키우는 세계 3대 투자가 짐 로저스의 대예언,짐 로저스 지음,알파미디어,2021,9.79119E+12,3,4
1478851,대한민국 부동산 10년 후 미래가치에 주목하라 :서울 수도권 지방까지 한눈에 읽는 부동산 투자 지도,박합수 지음,매일경제신문사 : 매경출판,2020,9.79116E+12,3,4
1473765,대한민국 역세권 투자지도 :앞으로 10년 역세권이 답이다 : station influence area,표찬 지음,원앤원북스,2021,9.79117E+12,3,4
1401985,대한민국 청약지도 :한 권으로 끝내는 청약 당첨 전략의 모든 것,정지영 지음,다산북스,2020,9.79113E+12,3,4
1462861,더 위험한 미국이 온다 :바이든 정부 4년 시장과 돈은 어디로 향할 것인가?,최은수 지음,비즈니스북스,2021,9.79116E+12,3,4
2496,도쿠가와 이에야스 .1부-1 대망: 동트기 전,야마오카 소하치 원작,에이케이커뮤니케이션즈,2007,8987103145,8,4
787299,돈 뜨겁게 사랑하고 차갑게 다루어라,앙드레 코스톨라니 [지음],미래의창,2018,9.78896E+12,3,4
1476192,돈의 물결 :장이 무너져도 솟아날 종목은 있다 =Swept in the waves of money,박제연 지음,베가북스,2021,9.79119E+12,3,4
1462667,돈의 시나리오 :계획이 있는 돈은 흔들리지 않는다,김종봉,다산북스,2021,9.79113E+12,3,4
1462551,돈의 심리학 :당신은 왜 부자가 되지 못했는가,모건 하우절 지음,인플루엔셜,2021,9.79119E+12,3,4
941719,동급생,프레드 울만 지음,열린책들,2017,9.78893E+12,8,4
1408270,동해 생활 :송지현 에세이,송지현 지음,민음사,2020,9.78894E+12,8,4
1473757,두근두근 펭귄 유람선,노하나 하루카 글?그림,문공사,2018,9.78895E+12,8,4
1398001,두번째 산 :삶은 '혼자'가 아닌 '함께'의 이야기다,데이비드 브룩스 지음,부키,2020,9.78896E+12,1,4
1473078,듄 .1,프랭크 허버트 지음,황금가지,2021,9.79116E+12,8,4
1383348,디즈니만이 하는 것 :CEO 밥 아이거가 직접 쓴 디즈니 제국의 비밀,로버트 아이거 지음,쌤앤파커스,2020,9.79117E+12,3,4
1408281,떠난 후에 남겨진 것들 :유품정리사가 떠난 이들의 뒷모습에서 배운 삶의 의미,김새별,청림출판,2020,9.78894E+12,8,4
832437,로봇 세계에서 살아남기 .1,김정욱 글,미래엔(MiraeN): 아이세움,2012,9.78894E+12,4,4
831498,로봇 세계에서 살아남기 .3,김정욱 글,미래엔(MiraeN): 아이세움,2012,9.78894E+12,4,4
992528,롤러 걸,빅토리아 제이미슨 글?그림,비룡소,2016,9.78895E+12,8,4
1383286,룬샷 :전쟁 질병 불황의 위기를 승리로 이끄는 설계의 힘,사피 바칼 지음,흐름출판,2020,9.78897E+12,3,4
1113149,마녀체력 :마흔 여자가 체력을 키워야 할 때,이영미 지음,남해의봄날,2018,9.79119E+12,5,4
1402083,만복이네 떡집,김리리 글,비룡소,2010,9.78895E+12,8,4
1401721,만약 우리의 언어가 위스키라고 한다면 :위스키의 향기를 찾아 떠나는 무라카미 하루키의 성지여행,무라카미 하루키 글,문학사상,2020,9.78897E+12,8,4
1460199,메타버스 :디지털 지구 뜨는 것들의 세상 =Metaverse,김상균 지음,플랜비디자인,2020,9.79119E+12,3,4
1473807,메트로폴리스 :인간의 가장 위대한 발명품 도시의 역사로 보는 인류문명사,벤 윌슨 지음,매일경제신문사: 매경출판,2021,9.79116E+12,9,4
1473126,멘탈의 연금술 :어떻게 한계를 넘어 기적을 만드는가,보도 섀퍼 지음,토네이도 : 토네이도미디어그룹,2020,9.79116E+12,3,4
1024767,모든 일에는 때가 있다 :지나감을 후회하고 다가옴을 걱정하는 당신을 위한 영적 메시지,조앤 치티스터 지음,가톨릭출판사,2017,9.78893E+12,2,4
1399537,무서운 꿈 덤벼 봐!,에밀리 테트리 글?그림,비룡소,2020,9.78895E+12,8,4
1383404,무조건 돈이 되는 공부를 하라 :직장인에서 벗어나 돈과 시간에서 자유로운 삶을 사는 최단기 최적의 비결,이승준 지음,나비의활주로,2020,9.79119E+12,3,4
1476217,무조건 팔리는 카피 단어장 :20년 동안 베스트 상품 광고에 쓰인 카피 2000 : copy vocabulary 2000,간다 마사노리,동양북스,2021,9.79116E+12,3,4
1402201,물리가 물렁물렁 :앗 이렇게 재미있는 과학이!,닉 아놀드 글,주니어김영사 : 김영사,2019,9.78893E+12,0,4
1475678,미국 주식이 답이다 :생초보도 돈 버는 글로벌 투자 원포인트 레슨,장우석,Page2(페이지2북스),2021,9.79119E+12,3,4
1475949,미국주식 우량주 사전 :빅데이터로 찾은 절대 망하지 않는 미국주식 101,안석훈,예문,2021,9.78896E+12,3,4
1402779,미세스 하이드 [비디오녹화자료],세르쥬 보종 [감독],엣나인필름 [제공],2018,,6,4
1413399,미스터 마켓 2021 :삼프로TV와 함께하는 2021년 주식시장 전망과 투자 전략,이한영,페이지2북스,2020,9.79119E+12,3,4
1475601,바쁜 사람은 단순하게 운동합니다 :여유도 체력도 없는 당신을 위한 하루 10분 생존 운동의 정석,박정은 지음,Whale Books(웨일북),2021,9.79119E+12,5,4
1383288,반차 여행 :노잼 일상 무기력증에 빠진 이들을 위한 작지만 알찬 여행,지콜론북 편집부 지음,지콜론북,2020,9.789E+12,9,4
1369941,방과 후,히가시노 게이고 지음,소미미디어,2019,9.79116E+12,8,4
1473680,방구석 노트북 하나로 월급 독립 프로젝트 :자는 동안에도 돈이 들어오는 디지털 파일 판매의 모든 것,노마드 그레이쓰 지음,리더스북: 웅진씽크빅,2021,9.7889E+12,3,4
1096656,배고픈 거미,강경수 [지음],그림책공작소,2017,9.79119E+12,8,4
1413712,베르메유의 숲 :이상한 오후의 핑크빛 소풍,까미유 주르디 글 그림,바둑이 하우스,2020,9.79119E+12,8,4
1462857,변두리 로켓 :가우디 프로젝트,이케이도 준 지음,인플루엔셜,2020,9.79119E+12,8,4
1399327,보건교사 안은영 :정세랑 장편소설,정세랑 지음,민음사,2020,9.78894E+12,8,4
804599,보건교사 안은영 :정세랑 장편소설,정세랑 [지음],민음사,2015,9.78894E+12,8,4
1408362,봄눈,미시마 유키오 지음,민음사,2020,9.78894E+12,8,4
1360378,봉준호 =Bong Joonho,오기수 글,스튜디오다산,2020,9.79116E+12,9,4
1393553,부의 대이동 :금과 달러의 흐름으로 읽는 미래 투자 전략,오건영 지음,Page2 : 페이지2북스,2020,9.7912E+12,3,4
1402932,부의 원칙 :투자의 신 래리 하이트의 추세추종 투자 전략,래리 하이트 지음,한빛비즈,2020,9.79116E+12,3,4
1473681,부의 진리 :삼성전자를 사야 하는 이유,이영주 지음,원앤원북스,2021,9.79117E+12,3,4
17364,부자 아빠 가난한 아빠 .1,로버트 기요사키,황금가지,2000,8982732365,3,4
1474183,부자들은 이런 주식을 삽니다 :861% 수익을 올린 젊은 투자자 김현준의 실전 투자법,김현준 지음,위즈덤하우스,2021,9.79119E+12,3,4
1476048,부자의 1원칙 몸에 투자하라 :부와 운을 끌어당기는 몸 수업,유영만,블랙피쉬: 백도씨,2021,9.78897E+12,5,4
1402206,부지런한 사랑 :몸과 마음을 탐구하는 이슬아 글방 : 이슬아 에세이,이슬아 지음,문학동네,2020,9.78895E+12,8,4
1370011,붉은 손가락,히가시노 게이고 지음,현대문학(H),2019,9.78897E+12,8,4
1402786,뷰티풀 데이 인 더 네이버후드 [비디오녹화자료],마리엘 헬러 [감독],소니 픽쳐스 홈엔터테인먼트 [공급],2020,,6,4
1384506,비터스위트 루나틱스 :우지혜 장편소설 =Bittersweet lunatics,우지혜 지음,신영미디어,2017,9.79113E+12,8,4
1008065,비하인드 도어 :B. A. 패리스 장편소설,B. A. 패리스 [지음],아르테(arte),2017,9.78895E+12,8,4
1463096,빌사남이 알려주는 꼬마빌딩 실전 투자 가이드 :대세가 된 꼬마빌딩 당신도 이제 건물주가 될 수 있다,김윤수 지음,천그루숲,2020,9.79119E+12,3,4
1241322,뿌리가 튼튼한 사람이 되고 싶어 :나를 지키는 일상의 좋은 루틴 모음집 : 신미경 에세이,신미경 지음,새움: 뜻밖,2018,9.79119E+12,8,4
720724,사람 장소 환대,김현경 지음,문학과지성사,2015,9.78893E+12,3,4
1472920,사랑 수업 :어떻게 사랑하고 사랑받을 것인가,윤홍균 지음,심플라이프,2020,9.79119E+12,1,4
1416099,사피엔스 :그래픽 히스토리 .Vol.1 인류의 탄생,유발 하라리 원작?각색,김영사,2020,9.78893E+12,9,4
1373303,상가권리금과 상가?주택 임대차실무 :그 어떤 책과도 비교할 수 없는 '부동산 임대차'에 관한 바이블!,김태건 저,부연사,2019,9.78898E+12,3,4
421983,상실의 시대 :무라카미 하루키 장편소설,무라카미 하루키 [지음],문학사상사,2010,9.78897E+12,8,4
824578,상처받은 내면아이 치유,John Bradshaw 저,학지사,2016,9.78896E+12,1,4
771773,생각의 비밀 :김밥 파는 CEO 부자의 탄생을 말하다 =Thoughts become things,김승호 지음,황금사자,2015,9.789E+12,3,4
1370245,서브머린 :이사카 고타로 장편소설,이사카 고타로 지음,현대문학,2019,9.78897E+12,8,4
1473716,서울 아파트 마지막 폭등장에 올라타라 :오윤섭의 부동산 투자 인사이트,오윤섭 지음,원앤원북스,2021,9.79117E+12,3,4
